Customer_ID,Age,Gender,City,Occupation,Monthly_Income,Account_Type,Account_Tenure_Years,Avg_Monthly_Balance,Credit_Score,Number_of_Transactions,Last_Transaction_Days_Ago,Internet_Banking_Active,Mobile_App_Login_Freq,UPI_Transactions,Loan_Applied,Loan_Status,Complaint_Count,Customer_Service_Calls,Debit_Card_Usage,Credit_Card_Utilization,Reward_Points_Used,FD_Investment,Insurance_Product,Salary_Account,Relationship_Manager_Assigned,Competitor_Bank_Usage,Cashback_Offer_Response,Avg_UPI_Spend,Financial_Stress_Score,Digital_Engagement_Score,Product_Holding_Count,Estimated_Churn_Risk,Churn_Status,Retention_Recommendation
100136,32,Female,Mumbai         ,Salaried  ,50754,Salary ,9,49885,640,62,42,No ,22,63,No ,No Loan ,0,0,High  ,27.92,681,No ,Yes            ,Yes,No ,Yes,Accepted,5049.86,25,35,2,0,No             ,Loyalty rewards program         
100137,22,Female,Bangalore      ,Student   ,69464,Current,8,36513,716,49,17,Yes,1,45,Yes,Pending ,1,1,High  ,33.58,533,No ,No             ,No ,No ,No ,Ignored ,5216.46,36,15,1,25,No             ,Send cashback offers            
100138,60,Male  ,Bhopal         ,Business  ,73219,Salary ,8,40834,638,57,108,Yes,8,25,Yes,Approved,1,3,Low   ,92.29,421,No ,No             ,No ,No ,Yes,Accepted,9986.5,34,13,1,35,No             ,Cross-sell FD and insurance     
100139,46,Female,Delhi          ,Retired   ,15000,Salary ,2,28489,701,64,12,No ,7,46,No ,No Loan ,1,1,Medium,61.32,419,Yes,No             ,Yes,No ,No ,Accepted,5912.79,40,20,2,0,No             ,Loyalty rewards program         
100140,26,Female,Delhi          ,Salaried  ,58067,Salary ,7,61454,776,55,92,Yes,11,36,Yes,Approved,2,5,Medium,10.92,516,Yes,No             ,Yes,Yes,No ,Rejected,2670.61,29,19,3,25,No             ,Loyalty rewards program         
100141,28,Female,Pune           ,Student   ,77659,Savings,13,26209,691,14,94,Yes,0,17,No ,No Loan ,0,3,Medium,28.55,283,No ,No             ,Yes,No ,No ,Accepted,8403.93,36,5,1,50,Yes            ,Send cashback offers            
100142,33,Female,Mumbai         ,Salaried  ,63293,Current,14,14458,652,47,14,No ,16,59,No ,No Loan ,2,2,Medium,27.36,364,No ,Yes            ,Yes,No ,Yes,Rejected,7733.28,52,30,2,0,No             ,Loyalty rewards program         
100143,63,Female,Bangalore      ,Retired   ,46028,Savings,12,70956,684,71,20,Yes,0,57,No ,No Loan ,3,5,Medium,73.75,532,Yes,Yes            ,Yes,No ,Yes,Accepted,10680.71,29,19,3,30,No             ,Send cashback offers            
100145,57,Male  ,Mumbai         ,Salaried  ,98728,Salary ,10,500,665,60,63,Yes,22,21,No ,No Loan ,2,3,Medium,62.64,157,No ,Yes            ,No ,No ,No ,Rejected,6355.75,59,21,1,55,Yes            ,Offer zero-balance upgrade      
100146,43,Male  ,Delhi          ,Business  ,35955,Current,13,31505,672,10,74,No ,25,18,Yes,Rejected,0,1,High  ,23.57,255,Yes,Yes            ,Yes,No ,Yes,Accepted,244.33,34,22,4,45,Yes            ,Provide secured loan offer      
100147,55,Male  ,Kolkata        ,Freelancer,59375,Savings,5,19258,884,65,111,Yes,10,24,Yes,Approved,2,4,Low   ,73.87,725,Yes,No             ,Yes,Yes,Yes,Ignored ,5128.07,50,14,3,25,No             ,Loyalty rewards program         
100148,32,Male  ,Bhopal         ,Business  ,39809,Savings,14,10812,677,1,67,Yes,7,73,Yes,Approved,1,1,High  ,78.46,248,Yes,No             ,Yes,Yes,No ,Accepted,5237.78,49,29,3,25,No             ,Loyalty rewards program         
100150,51,Male  ,Bangalore      ,Government,57993,Current,2,500,539,11,66,Yes,0,49,Yes,No Loan ,1,1,High  ,46.52,235,No ,No             ,Yes,Yes,Yes,Rejected,1976.73,54,16,2,90,Yes            ,Send cashback offers            
100152,29,Female,Bangalore      ,Retired   ,94880,Current,4,54346,705,75,51,Yes,9,9,Yes,Approved,1,2,Low   ,43.82,496,Yes,No             ,Yes,No ,Yes,Ignored ,11793.07,27,9,3,0,No             ,Loyalty rewards program         
100153,56,Male  ,Pune           ,Freelancer,97041,Savings,8,59159,742,66,36,Yes,20,71,No ,No Loan ,1,4,Low   ,63.87,115,No ,Yes            ,No ,No ,No ,Ignored ,4842.1,25,37,1,10,No             ,Cross-sell FD and insurance     
100154,47,Male  ,Bangalore      ,Freelancer,103378,Salary ,11,20291,798,57,117,Yes,7,16,No ,No Loan ,1,3,High  ,79.3,430,Yes,No             ,No ,No ,No ,Ignored ,6717.14,44,10,1,35,No             ,Cross-sell FD and insurance     
100155,49,Male  ,Bhopal         ,Government,88108,Savings,6,78308,616,51,58,Yes,0,29,No ,No Loan ,3,3,Low   ,59.17,481,No ,No             ,No ,No ,Yes,Rejected,9294.88,25,9,0,40,No             ,Send cashback offers            
100156,42,Female,Chennai        ,Student   ,46516,Salary ,8,18346,786,96,28,Yes,4,48,Yes,Approved,3,5,Low   ,64.21,892,No ,No             ,No ,No ,No ,Ignored ,11579.66,55,18,1,25,No             ,Assign priority customer support
100158,48,Female,Mumbai         ,Salaried  ,36166,Savings,14,500,808,40,106,Yes,17,65,No ,No Loan ,1,4,Medium,79.17,443,No ,No             ,Yes,No ,Yes,Rejected,10503.16,54,33,1,55,Yes            ,Offer zero-balance upgrade      
100159,24,Female,Delhi          ,Salaried  ,77771,Current,1,36360,602,36,61,Yes,0,53,No ,No Loan ,2,4,Medium,24.63,471,No ,Yes            ,No ,No ,Yes,Ignored ,9488.39,41,17,1,50,Yes            ,Send cashback offers            
100160,50,Male  ,Hyderabad      ,Freelancer,30201,Current,7,9668,487,21,90,Yes,19,43,No ,No Loan ,3,3,Medium,76.8,13,No ,No             ,Yes,No ,No ,Rejected,6944.04,60,27,1,80,Yes            ,Offer zero-balance upgrade      
100161,58,Male  ,Mumbai         ,Salaried  ,93823,Current,5,32060,725,17,82,Yes,10,0,No ,No Loan ,0,1,Low   ,76.67,675,No ,No             ,No ,Yes,No ,Accepted,9104.95,33,6,0,35,No             ,Cross-sell FD and insurance     
100162,62,Female,Pune           ,Government,84780,Savings,11,24752,755,33,29,Yes,11,17,Yes,Approved,2,2,Low   ,51.08,672,No ,No             ,Yes,No ,No ,Rejected,756.58,47,13,2,0,No             ,Loyalty rewards program         
100163,61,Female,Pune           ,Government,55592,Salary ,6,103110,682,56,1,Yes,17,0,No ,No Loan ,1,2,Medium,20.48,379,No ,No             ,Yes,No ,Yes,Rejected,162.39,3,11,1,10,No             ,Cross-sell FD and insurance     
100164,48,Male  ,Bhopal         ,Student   ,37162,Salary ,9,93105,694,37,97,Yes,9,45,No ,No Loan ,0,0,Low   ,30.14,555,Yes,Yes            ,No ,No ,No ,Ignored ,12476.28,3,21,2,25,No             ,Loyalty rewards program         
100165,64,Male  ,Kolkata        ,Retired   ,91004,Savings,8,500,645,10,119,No ,8,35,No ,No Loan ,0,3,Medium,59.16,799,No ,Yes            ,No ,Yes,No ,Ignored ,981.74,49,17,1,55,Yes            ,Offer zero-balance upgrade      
100166,48,Male  ,Delhi          ,Business  ,40858,Salary ,14,88874,596,10,85,Yes,25,62,No ,No Loan ,1,2,Medium,89.79,88,Yes,Yes            ,Yes,No ,Yes,Accepted,8554.13,10,37,3,35,No             ,Loyalty rewards program         
100167,51,Male  ,Hyderabad      ,Student   ,46751,Savings,5,60611,542,74,77,Yes,0,22,No ,No Loan ,1,4,High  ,10.55,429,No ,Yes            ,No ,No ,No ,Accepted,5488.54,24,7,1,60,Yes            ,Send cashback offers            
100169,29,Female,Chennai        ,Retired   ,45249,Savings,4,80107,874,68,9,No ,1,16,No ,No Loan ,1,1,Medium,66.36,30,Yes,No             ,No ,No ,Yes,Rejected,13558.03,14,6,1,25,No             ,Send cashback offers            
100170,62,Male  ,Hyderabad      ,Business  ,65004,Salary ,12,74518,776,58,73,Yes,8,19,Yes,Pending ,1,4,Medium,78.32,349,Yes,Yes            ,Yes,Yes,No ,Rejected,4751.63,17,11,4,25,No             ,Loyalty rewards program         
100171,38,Female,Bhopal         ,Business  ,46507,Savings,11,78707,662,60,83,Yes,16,35,Yes,Approved,3,5,High  ,91.28,492,Yes,Yes            ,Yes,No ,No ,Rejected,12872.74,25,22,4,40,No             ,Assign priority customer support
100172,54,Female,Pune           ,Student   ,75918,Salary ,2,32800,657,47,25,Yes,12,38,Yes,Pending ,1,2,Low   ,36.53,493,No ,No             ,No ,No ,No ,Accepted,11155.47,38,20,1,10,No             ,Cross-sell FD and insurance     
100173,24,Female,Chennai        ,Retired   ,72809,Salary ,3,38059,704,46,104,Yes,9,34,No ,No Loan ,0,2,Medium,26.08,707,No ,No             ,No ,No ,No ,Accepted,13840.66,30,17,0,35,No             ,Cross-sell FD and insurance     
100174,51,Female,Hyderabad      ,Salaried  ,74035,Current,7,58246,806,13,114,Yes,17,56,Yes,Approved,1,3,Medium,83.4,377,No ,Yes            ,Yes,Yes,No ,Ignored ,7162.69,25,30,3,25,No             ,Loyalty rewards program         
100175,57,Male  ,Bangalore      ,Student   ,68272,Savings,14,42667,724,66,84,No ,21,27,Yes,No Loan ,0,3,Low   ,21.68,619,No ,No             ,No ,No ,Yes,Accepted,12944.93,28,23,1,35,No             ,Cross-sell FD and insurance     
100176,22,Female,Delhi          ,Salaried  ,76970,Savings,7,60387,703,61,97,Yes,17,41,No ,No Loan ,1,4,Medium,30.58,431,Yes,No             ,No ,Yes,No ,Accepted,6718.33,24,25,1,35,No             ,Cross-sell FD and insurance     
100178,44,Male  ,Mumbai         ,Freelancer,31520,Savings,6,44792,529,9,99,Yes,13,17,Yes,Rejected,5,6,Low   ,35.3,139,Yes,Yes            ,No ,No ,Yes,Accepted,14336.18,52,14,3,70,Yes            ,Provide secured loan offer      
100180,26,Male  ,Hyderabad      ,Retired   ,49163,Current,1,59931,840,37,109,No ,9,35,Yes,Pending ,3,3,High  ,39.12,105,No ,No             ,No ,Yes,No ,Ignored ,8987.36,35,17,1,50,Yes            ,Assign priority customer support
100181,56,Female,Kolkata        ,Business  ,77189,Savings,5,10958,651,38,74,Yes,10,39,No ,No Loan ,3,4,High  ,49.87,533,No ,No             ,Yes,No ,Yes,Accepted,5469.87,59,19,1,50,Yes            ,Assign priority customer support
100182,58,Male  ,Hyderabad      ,Business  ,70372,Savings,14,500,776,34,101,No ,7,28,No ,No Loan ,1,4,Low   ,88.72,565,Yes,No             ,No ,Yes,No ,Accepted,5148.47,54,14,1,55,Yes            ,Offer zero-balance upgrade      
100183,38,Male  ,Bangalore      ,Salaried  ,44821,Salary ,11,58543,714,75,107,Yes,8,28,Yes,Pending ,1,3,High  ,46.02,443,No ,Yes            ,Yes,No ,No ,Rejected,12510.77,25,14,3,25,No             ,Loyalty rewards program         
100185,54,Female,Hyderabad      ,Freelancer,70463,Current,12,32120,727,38,100,Yes,0,11,No ,No Loan ,1,2,Medium,61.02,219,No ,No             ,No ,No ,Yes,Rejected,9250.58,38,3,0,50,Yes            ,Send cashback offers            
100186,60,Female,Kolkata        ,Government,94114,Salary ,6,37382,724,54,101,Yes,6,45,Yes,Approved,0,3,High  ,80.35,605,No ,No             ,Yes,No ,No ,Ignored ,10473.27,31,19,2,25,No             ,Loyalty rewards program         
100187,58,Male  ,Chennai        ,Salaried  ,82079,Salary ,12,42126,772,27,10,Yes,5,42,No ,No Loan ,1,4,Low   ,86.36,652,Yes,No             ,Yes,No ,No ,Ignored ,5083.19,33,17,2,0,No             ,Loyalty rewards program         
100188,56,Male  ,Bhopal         ,Business  ,78828,Current,8,23553,738,33,14,Yes,20,43,Yes,Rejected,1,2,High  ,89.29,401,No ,Yes            ,Yes,Yes,Yes,Accepted,7818.36,43,27,3,20,No             ,Provide secured loan offer      
100189,41,Female,Chennai        ,Salaried  ,85497,Savings,9,37000,816,13,59,Yes,15,50,No ,No Loan ,2,3,Medium,15.27,407,No ,Yes            ,Yes,Yes,Yes,Accepted,5959.6,41,26,2,0,No             ,Loyalty rewards program         
100190,40,Female,Chennai        ,Student   ,119248,Current,6,500,624,19,72,Yes,20,29,No ,No Loan ,0,3,Low   ,94.43,446,No ,No             ,Yes,No ,Yes,Ignored ,937.74,49,23,1,55,Yes            ,Offer zero-balance upgrade      
100191,28,Female,Bangalore      ,Retired   ,91514,Savings,2,46142,746,60,30,Yes,8,26,Yes,Pending ,0,3,High  ,18.46,1103,No ,Yes            ,No ,No ,No ,Accepted,2960.14,26,14,2,0,No             ,Loyalty rewards program         
100192,33,Male  ,Chennai        ,Student   ,42102,Current,10,5845,774,85,28,No ,7,11,No ,No Loan ,0,0,Low   ,41.7,566,No ,Yes            ,Yes,No ,No ,Rejected,413.04,47,8,2,20,No             ,Offer zero-balance upgrade      
100193,45,Female,Chennai        ,Government,40295,Savings,12,79335,602,40,112,Yes,10,23,Yes,Approved,2,4,High  ,89.75,755,Yes,No             ,No ,No ,Yes,Ignored ,4636.91,20,14,2,25,No             ,Loyalty rewards program         
100194,24,Female,Mumbai         ,Student   ,39853,Salary ,2,500,743,39,61,Yes,20,44,No ,No Loan ,2,3,High  ,43.47,128,No ,Yes            ,Yes,Yes,No ,Ignored ,2360.97,59,28,2,45,Yes            ,Offer zero-balance upgrade      
100196,32,Female,Kolkata        ,Business  ,15000,Savings,12,79589,558,55,53,Yes,6,17,No ,No Loan ,3,4,Low   ,20.97,646,No ,Yes            ,Yes,No ,Yes,Ignored ,6959.3,25,9,2,25,No             ,Assign priority customer support
100197,58,Male  ,Pune           ,Government,47200,Salary ,11,48350,651,34,103,Yes,20,48,No ,No Loan ,0,0,Low   ,49.76,489,Yes,No             ,Yes,No ,No ,Ignored ,7693.88,25,29,2,25,No             ,Loyalty rewards program         
100198,21,Male  ,Kolkata        ,Retired   ,63348,Salary ,12,84875,731,1,54,Yes,14,28,Yes,Approved,1,1,Low   ,33.72,427,No ,Yes            ,Yes,Yes,No ,Rejected,11933.32,12,18,3,0,No             ,Loyalty rewards program         
100200,37,Female,Delhi          ,Student   ,72780,Salary ,7,50356,810,13,9,Yes,0,33,Yes,Approved,2,5,Low   ,69.97,547,No ,No             ,Yes,Yes,No ,Ignored ,13894.83,34,11,2,15,No             ,Send cashback offers            
100201,54,Male  ,Bangalore      ,Salaried  ,46632,Savings,7,10634,760,39,59,Yes,17,29,No ,No Loan ,3,6,High  ,37.45,524,Yes,Yes            ,Yes,Yes,Yes,Ignored ,4878.93,59,21,3,15,No             ,Assign priority customer support
100202,62,Female,Delhi          ,Student   ,31976,Salary ,14,500,767,69,71,Yes,14,58,Yes,Approved,1,3,Low   ,10.66,482,No ,No             ,No ,No ,Yes,Accepted,9341.5,54,28,1,55,Yes            ,Offer zero-balance upgrade      
100203,22,Male  ,Bhopal         ,Retired   ,64865,Savings,4,47674,672,35,52,Yes,6,7,Yes,No Loan ,1,3,Low   ,47.77,655,Yes,No             ,Yes,No ,Yes,Accepted,14894.86,31,6,3,20,No             ,Provide secured loan offer      
100204,33,Female,Bhopal         ,Retired   ,21970,Salary ,11,12515,762,41,107,Yes,18,23,No ,No Loan ,3,3,Low   ,18.88,685,Yes,No             ,Yes,No ,No ,Ignored ,10745.45,58,19,2,40,No             ,Assign priority customer support
100205,23,Female,Mumbai         ,Freelancer,127471,Savings,8,38569,845,36,109,Yes,2,23,No ,No Loan ,1,2,Low   ,35.33,0,No ,No             ,Yes,No ,No ,Accepted,9731.47,35,9,1,50,Yes            ,Send cashback offers            
100206,42,Male  ,Delhi          ,Business  ,49698,Salary ,2,62695,689,31,94,No ,11,0,Yes,Rejected,1,4,Low   ,77.58,0,Yes,No             ,No ,Yes,Yes,Accepted,14150.44,23,7,2,45,Yes            ,Provide secured loan offer      
100207,54,Male  ,Chennai        ,Business  ,116051,Salary ,5,55446,715,61,95,Yes,15,37,No ,No Loan ,1,3,Low   ,12.09,358,No ,No             ,No ,Yes,No ,Rejected,9787.79,27,22,0,35,No             ,Cross-sell FD and insurance     
100208,59,Male  ,Kolkata        ,Salaried  ,83989,Savings,4,64243,636,42,82,Yes,6,37,Yes,Rejected,5,8,High  ,54.65,312,No ,Yes            ,No ,Yes,No ,Rejected,14594.63,42,16,2,60,Yes            ,Provide secured loan offer      
100209,36,Male  ,Kolkata        ,Salaried  ,15000,Salary ,7,73007,594,44,27,Yes,5,48,No ,No Loan ,3,3,Medium,31.61,708,No ,No             ,No ,No ,No ,Accepted,10939.04,28,19,0,35,No             ,Assign priority customer support
100211,62,Female,Pune           ,Freelancer,77272,Savings,4,1220,741,21,6,Yes,24,59,Yes,Approved,3,3,Medium,35.49,399,No ,Yes            ,No ,No ,No ,Rejected,13825.04,64,35,2,35,No             ,Offer zero-balance upgrade      
100212,44,Male  ,Delhi          ,Salaried  ,87028,Salary ,11,40039,764,20,16,Yes,15,0,No ,No Loan ,4,6,High  ,34.84,160,No ,Yes            ,No ,Yes,Yes,Ignored ,10291.23,49,10,1,25,No             ,Assign priority customer support
100213,52,Female,Delhi          ,Salaried  ,31187,Current,12,500,881,81,35,Yes,5,29,Yes,Approved,0,0,Medium,19.11,1068,Yes,No             ,No ,Yes,Yes,Rejected,363.28,49,13,2,20,No             ,Offer zero-balance upgrade      
100214,49,Male  ,Hyderabad      ,Salaried  ,63672,Current,12,23470,647,69,78,No ,12,13,Yes,No Loan ,0,1,Medium,93.3,585,No ,No             ,Yes,No ,No ,Rejected,2704.24,38,12,2,45,Yes            ,Provide secured loan offer      
100215,62,Female,Kolkata        ,Retired   ,49060,Savings,9,25630,741,90,18,Yes,13,30,No ,No Loan ,2,5,Medium,35.46,661,No ,No             ,No ,No ,No ,Rejected,2742.54,47,18,0,10,No             ,Cross-sell FD and insurance     
100216,45,Male  ,Delhi          ,Government,108271,Current,4,14951,675,45,108,Yes,16,24,Yes,Pending ,2,2,Low   ,79.36,212,No ,Yes            ,Yes,No ,No ,Rejected,8753.45,52,18,3,25,No             ,Loyalty rewards program         
100217,22,Female,Delhi          ,Salaried  ,59461,Current,2,34957,690,6,106,Yes,18,53,No ,No Loan ,0,0,Low   ,20.86,812,No ,No             ,Yes,No ,No ,Rejected,9487.28,32,29,1,35,No             ,Cross-sell FD and insurance     
100218,46,Male  ,Chennai        ,Business  ,74529,Savings,4,8827,691,30,30,Yes,4,9,Yes,No Loan ,4,7,Medium,68.63,438,Yes,No             ,No ,No ,No ,Accepted,8715.45,65,5,2,35,No             ,Offer zero-balance upgrade      
100220,32,Female,Hyderabad      ,Student   ,82586,Salary ,7,104647,858,21,89,Yes,8,16,No ,No Loan ,1,3,Low   ,49.81,319,No ,No             ,No ,No ,No ,Accepted,14595.38,2,10,0,35,No             ,Cross-sell FD and insurance     
100222,21,Male  ,Delhi          ,Salaried  ,79434,Salary ,6,36140,733,33,28,Yes,10,44,Yes,Pending ,0,1,High  ,92.3,468,No ,No             ,Yes,No ,Yes,Accepted,12357.6,31,21,2,0,No             ,Loyalty rewards program         
100223,25,Male  ,Chennai        ,Retired   ,32809,Salary ,4,500,702,87,61,Yes,11,25,Yes,Rejected,2,2,Low   ,83.09,730,No ,No             ,No ,No ,No ,Accepted,6878.86,59,15,1,75,Yes            ,Offer zero-balance upgrade      
100224,53,Female,Mumbai         ,Business  ,68466,Salary ,12,7416,660,33,77,Yes,16,46,No ,No Loan ,0,1,Medium,11.35,509,No ,Yes            ,Yes,No ,Yes,Rejected,6470.37,46,26,2,45,Yes            ,Offer zero-balance upgrade      
100225,46,Female,Bhopal         ,Government,67754,Current,2,74630,642,41,79,Yes,20,35,Yes,Approved,4,6,Low   ,78.46,677,No ,No             ,No ,No ,Yes,Ignored ,11620.2,32,25,1,50,Yes            ,Assign priority customer support
100226,31,Female,Pune           ,Salaried  ,42887,Salary ,13,24382,534,16,7,Yes,7,44,Yes,Approved,1,1,Low   ,67.15,98,No ,Yes            ,No ,Yes,No ,Accepted,11155.73,42,19,2,10,No             ,Loyalty rewards program         
100229,55,Male  ,Bhopal         ,Government,42952,Savings,9,43308,635,57,76,Yes,14,19,Yes,Approved,2,3,Medium,81.07,503,No ,Yes            ,Yes,No ,Yes,Rejected,4262.16,38,15,3,25,No             ,Loyalty rewards program         
100231,54,Female,Chennai        ,Freelancer,58896,Salary ,11,19200,669,50,93,No ,9,50,No ,No Loan ,2,3,Medium,39.81,158,No ,Yes            ,Yes,Yes,Yes,Rejected,9460.28,50,22,2,25,No             ,Loyalty rewards program         
100232,58,Male  ,Kolkata        ,Business  ,98301,Salary ,12,500,659,45,111,Yes,8,56,Yes,Approved,5,6,High  ,71.98,0,No ,No             ,Yes,No ,Yes,Accepted,10129.36,74,24,2,60,Yes            ,Offer zero-balance upgrade      
100234,52,Female,Kolkata        ,Business  ,60107,Salary ,9,71802,679,39,87,Yes,5,45,No ,No Loan ,3,5,High  ,69.68,378,No ,Yes            ,No ,No ,Yes,Rejected,7309.36,29,18,1,50,Yes            ,Assign priority customer support
100235,36,Male  ,Mumbai         ,Student   ,64440,Current,13,48603,705,42,93,Yes,0,47,Yes,Approved,0,1,Medium,56.39,998,No ,No             ,No ,Yes,Yes,Accepted,3722.56,25,15,1,50,Yes            ,Send cashback offers            
100236,59,Female,Kolkata        ,Salaried  ,59273,Savings,6,9941,793,9,35,Yes,7,61,No ,No Loan ,2,3,Medium,45.2,132,No ,Yes            ,Yes,No ,No ,Rejected,3214.97,55,25,2,20,No             ,Offer zero-balance upgrade      
100237,45,Female,Hyderabad      ,Government,87846,Salary ,8,42755,592,62,31,Yes,28,10,No ,No Loan ,1,3,Low   ,61.54,514,No ,No             ,No ,Yes,No ,Rejected,6948.26,33,22,0,20,No             ,Cross-sell FD and insurance     
100239,32,Male  ,Delhi          ,Salaried  ,62263,Savings,7,1888,634,36,42,No ,12,42,Yes,No Loan ,2,5,Medium,32.29,386,No ,Yes            ,No ,No ,No ,Accepted,5742.25,59,22,2,20,No             ,Offer zero-balance upgrade      
